opponent,prev_action_rewarded,prev_action_was_attack,range,player_airborne,opponent_airborne,player_on_right,player_in_corner,enemy_in_corner,enemy_attacking,enemy_movement,active,Action,Utility
dhalsim,False,False,LARGE,True,False,True,False,True,False,STATIONARY,False,Jump_Forward,0
dhalsim,False,False,LARGE,False,False,True,False,True,False,STATIONARY,False,Light_Punch,0
dhalsim,False,False,LARGE,False,False,True,True,False,False,STATIONARY,False,Down_MP,0
dhalsim,False,True,LARGE,False,False,True,True,False,False,STATIONARY,False,Throw_Back,0
dhalsim,False,True,LARGE,False,False,True,False,True,False,STATIONARY,False,Block,0
dhalsim,False,True,LARGE,False,False,True,False,True,False,STATIONARY,False,Vertical_Jump,0
dhalsim,False,False,LARGE,False,False,True,True,False,False,STATIONARY,False,Heavy_Kick,0
dhalsim,False,False,LARGE,False,False,False,False,True,False,STATIONARY,False,Block,0
dhalsim,False,True,LARGE,False,False,False,False,True,False,STATIONARY,False,Vertical_Jump,0
dhalsim,False,False,LARGE,False,False,False,False,True,False,STATIONARY,False,Medium_Kick,0
dhalsim,False,False,LARGE,False,False,False,False,True,False,STATIONARY,False,Down_MK,0
dhalsim,False,True,LARGE,False,False,False,False,True,False,STATIONARY,False,Medium_Kick,0
dhalsim,False,True,LARGE,False,False,False,False,True,False,STATIONARY,False,Heavy_Punch,0
dhalsim,False,True,LARGE,False,False,True,True,False,False,STATIONARY,False,Crouch_Block,0
dhalsim,False,True,LARGE,False,False,True,True,False,False,STATIONARY,False,Down_HK,0
dhalsim,False,False,LARGE,False,False,False,True,True,False,STATIONARY,False,Tatsumaki,0
dhalsim,False,True,LARGE,False,False,True,True,False,False,STATIONARY,False,Shoryuken,0
dhalsim,False,True,LARGE,True,False,True,True,False,False,STATIONARY,False,Down_LP,0
dhalsim,False,True,LARGE,True,False,False,True,True,False,STATIONARY,False,Jump_Back,0
dhalsim,False,True,LARGE,True,False,False,True,True,False,STATIONARY,False,Down_HK,0
dhalsim,False,False,LARGE,True,False,True,True,False,False,STATIONARY,False,Shoryuken,0
dhalsim,False,True,LARGE,True,False,False,True,True,False,STATIONARY,False,Walk_Left,0
dhalsim,False,True,LARGE,True,False,True,True,False,False,STATIONARY,False,Crouch_Block,0
dhalsim,False,False,LARGE,True,False,True,True,False,False,STATIONARY,False,Fireball,20
dhalsim,False,False,LARGE,True,False,True,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,True,LARGE,True,False,False,True,True,True,STATIONARY,False,Heavy_Punch,20
dhalsim,True,False,LARGE,True,False,False,True,True,True,STATIONARY,False,Throw_Back,20
dhalsim,True,True,LARGE,True,False,True,True,False,True,STATIONARY,False,Block,20
dhalsim,True,True,LARGE,True,False,True,True,False,True,STATIONARY,False,Jump_Back,20
dhalsim,True,False,LARGE,True,False,False,True,True,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,False,LARGE,True,False,False,True,True,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,False,LARGE,True,False,True,True,False,True,STATIONARY,False,Throw_Back,20
dhalsim,True,True,LARGE,True,False,True,True,False,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,True,LARGE,True,False,False,True,True,True,STATIONARY,False,Neutral,20
dhalsim,True,True,LARGE,True,False,True,True,False,True,STATIONARY,False,Crouch_Block,20
dhalsim,True,False,LARGE,True,False,True,True,False,True,STATIONARY,False,Light_Kick,20
dhalsim,True,False,LARGE,True,False,False,True,True,True,STATIONARY,False,Heavy_Kick,20
dhalsim,True,True,LARGE,True,False,False,True,True,True,STATIONARY,False,Down_HK,20
dhalsim,True,True,LARGE,True,False,True,True,False,True,STATIONARY,False,Throw_Forward,20
dhalsim,True,True,LARGE,True,False,True,True,False,True,STATIONARY,False,Medium_Kick,20
dhalsim,True,True,LARGE,True,False,False,True,True,True,STATIONARY,False,Neutral,20
dhalsim,True,True,LARGE,True,False,False,True,True,True,STATIONARY,False,Vertical_Jump,20
dhalsim,True,False,LARGE,True,False,True,True,False,True,STATIONARY,False,Down_MK,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_LK,20
dhalsim,True,True,LARGE,False,False,False,True,True,True,STATIONARY,False,Medium_Kick,0
dhalsim,True,True,LARGE,False,False,True,True,False,False,STATIONARY,False,Walk_Left,0
dhalsim,False,True,LARGE,False,False,True,True,False,False,STATIONARY,False,Heavy_Punch,0
dhalsim,False,False,LARGE,False,False,False,True,True,False,STATIONARY,False,Down_HK,0
dhalsim,False,True,LARGE,False,False,False,True,True,False,STATIONARY,False,Jump_Forward,0
dhalsim,False,True,LARGE,False,False,True,True,False,False,STATIONARY,False,Shoryuken,0
dhalsim,False,False,LARGE,False,True,True,False,True,False,STATIONARY,False,Heavy_Punch,0
dhalsim,False,True,LARGE,False,True,False,False,True,False,STATIONARY,False,Neutral,0
dhalsim,False,True,LARGE,False,True,True,False,True,False,STATIONARY,False,Light_Kick,20
dhalsim,False,False,LARGE,False,False,False,False,True,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,True,LARGE,False,False,False,False,True,True,STATIONARY,False,Down_LK,20
dhalsim,True,False,LARGE,False,False,False,False,True,True,STATIONARY,False,Shoryuken,20
dhalsim,True,True,LARGE,False,False,False,False,True,True,STATIONARY,False,Shoryuken,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Medium_Kick,-42
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Vertical_Jump,20
dhalsim,False,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Throw_Forward,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Tatsumaki,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Fireball,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Crouch_Block,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Block,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Fireball,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Medium_Kick,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Down_MK,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Light_Punch,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Down_LP,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Heavy_Kick,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Jump_Back,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Block,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,False,CLOSE,False,False,False,True,False,True,STATIONARY,False,Heavy_Kick,20
dhalsim,True,False,LARGE,False,False,False,True,False,True,STATIONARY,False,Heavy_Kick,0
dhalsim,True,True,LARGE,False,False,False,True,False,False,STATIONARY,False,Down_MP,20
dhalsim,False,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Throw_Back,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,True,LARGE,False,False,False,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,True,LARGE,False,False,False,True,False,True,STATIONARY,False,Down_MK,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_HP,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_MK,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_LP,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Medium_Kick,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Shoryuken,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Throw_Forward,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Throw_Back,20
dhalsim,True,True,LARGE,False,False,False,True,False,True,STATIONARY,False,Down_LK,20
dhalsim,True,True,LARGE,False,False,False,True,False,True,STATIONARY,False,Light_Punch,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Crouch_Block,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Tatsumaki,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Heavy_Punch,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_HK,20
dhalsim,True,True,LARGE,False,False,False,True,False,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,True,LARGE,False,False,False,True,False,True,STATIONARY,False,Block,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Heavy_Kick,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Jump_Back,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_LK,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Jump_Back,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Crouch_Block,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_HP,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Crouch_Block,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_HP,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Light_Punch,0
dhalsim,True,True,LARGE,False,False,True,True,False,False,STATIONARY,False,Light_Kick,20
dhalsim,False,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Light_Kick,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Jump_Back,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Heavy_Punch,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_LK,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Block,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Jump_Back,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_HP,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_LK,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Down_HK,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Block,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Fireball,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Fireball,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Fireball,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Walk_Left,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Medium_Kick,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Jump_Back,20
dhalsim,True,True,LARGE,False,False,True,True,False,True,STATIONARY,False,Heavy_Kick,20
dhalsim,True,False,LARGE,False,False,True,True,False,True,STATIONARY,False,Fireball,-23
dhalsim,True,True,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Down_HP,20
dhalsim,False,True,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Walk_Left,20
dhalsim,True,True,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Down_HP,20
dhalsim,True,False,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Fireball,20
dhalsim,True,True,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Vertical_Jump,20
dhalsim,True,True,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Light_Punch,20
dhalsim,True,False,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Vertical_Jump,20
dhalsim,True,True,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Jump_Back,20
dhalsim,True,False,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Light_Punch,20
dhalsim,True,False,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Down_HK,20
dhalsim,True,True,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Crouch_Block,20
dhalsim,True,True,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Light_Punch,20
dhalsim,True,False,MEDIUM,False,False,True,True,False,True,STATIONARY,False,Crouch_Block,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Heavy_Punch,20
dhalsim,True,False,CLOSE,False,False,True,True,False,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,False,CLOSE,False,False,True,True,False,True,STATIONARY,False,Down_HP,20
dhalsim,True,False,CLOSE,False,False,True,True,False,True,STATIONARY,False,Down_HP,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Down_HP,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Throw_Forward,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Light_Kick,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Heavy_Punch,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Throw_Forward,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Throw_Back,20
dhalsim,True,False,CLOSE,False,False,True,True,False,True,STATIONARY,False,Down_HK,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Shoryuken,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Shoryuken,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Heavy_Punch,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Heavy_Kick,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Down_HP,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Medium_Kick,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Tatsumaki,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Down_LK,20
dhalsim,True,False,CLOSE,False,False,True,True,False,True,STATIONARY,False,Block,20
dhalsim,True,True,CLOSE,False,False,True,True,False,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,False,CLOSE,False,False,True,True,False,True,STATIONARY,False,Medium_Punch,0
dhalsim,True,True,CLOSE,False,False,True,True,False,False,STATIONARY,False,Vertical_Jump,0
dhalsim,False,True,CLOSE,False,False,True,True,False,False,STATIONARY,False,Medium_Kick,0
dhalsim,False,False,CLOSE,False,False,True,True,False,False,STATIONARY,False,Light_Kick,0
dhalsim,False,True,CLOSE,False,False,True,True,False,False,STATIONARY,False,Down_MK,0
dhalsim,False,True,CLOSE,False,False,True,True,False,False,STATIONARY,False,Vertical_Jump,0
dhalsim,False,True,CLOSE,False,False,True,True,False,False,STATIONARY,False,Down_LP,0
dhalsim,False,False,CLOSE,False,False,True,True,False,False,STATIONARY,False,Tatsumaki,0
dhalsim,False,True,CLOSE,False,False,True,True,False,False,STATIONARY,False,Down_MP,0
dhalsim,False,True,MEDIUM,False,False,True,True,False,False,STATIONARY,False,Shoryuken,0
dhalsim,False,True,MEDIUM,False,False,True,True,False,False,STATIONARY,False,Throw_Back,0
dhalsim,False,True,MEDIUM,False,False,True,True,False,False,STATIONARY,False,Walk_Left,0
dhalsim,False,True,MEDIUM,False,False,True,True,False,False,STATIONARY,False,Down_LP,0
dhalsim,False,False,MEDIUM,False,False,True,True,False,False,STATIONARY,False,Down_HP,0
dhalsim,False,True,MEDIUM,False,False,True,True,False,False,STATIONARY,False,Tatsumaki,0
dhalsim,False,True,MEDIUM,False,False,True,True,False,False,STATIONARY,False,Tatsumaki,0
dhalsim,False,True,MEDIUM,False,False,True,True,False,False,STATIONARY,False,Shoryuken,20
dhalsim,False,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Down_LK,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Tatsumaki,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Crouch_Block,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Vertical_Jump,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Tatsumaki,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Jump_Back,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Medium_Kick,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Fireball,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Medium_Kick,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Down_LK,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Down_HK,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Medium_Kick,20
dhalsim,True,False,CLOSE,True,False,False,True,False,True,STATIONARY,False,Down_LP,20
dhalsim,True,True,CLOSE,True,False,False,True,False,True,STATIONARY,False,Shoryuken,20
dhalsim,True,True,LARGE,True,False,False,True,False,True,STATIONARY,False,Shoryuken,20
dhalsim,True,True,LARGE,False,False,False,True,False,True,STATIONARY,False,Down_MP,20
dhalsim,True,True,FULLSCREEN,False,False,False,True,False,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,True,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Heavy_Kick,20
dhalsim,True,True,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,True,FULLSCREEN,False,False,False,True,False,True,STATIONARY,False,Down_HK,-42
dhalsim,True,False,FULLSCREEN,False,False,False,True,False,True,STATIONARY,False,Down_LK,20
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Shoryuken,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,True,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,False,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Shoryuken,20
dhalsim,True,False,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Jump_Back,20
dhalsim,True,True,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Down_HK,20
dhalsim,True,False,FULLSCREEN,False,False,False,True,False,True,STATIONARY,False,Throw_Forward,20
dhalsim,True,True,FULLSCREEN,False,False,False,True,False,True,STATIONARY,False,Down_LP,20
dhalsim,True,True,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Tatsumaki,20
dhalsim,True,True,FULLSCREEN,False,False,False,True,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,True,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,False,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Down_LP,20
dhalsim,True,False,FULLSCREEN,False,False,False,True,False,True,STATIONARY,False,Light_Kick,20
dhalsim,True,True,FULLSCREEN,False,False,False,True,False,True,STATIONARY,False,Light_Punch,20
dhalsim,True,True,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Light_Kick,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Down_HK,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Crouch_Block,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Down_MP,20
dhalsim,True,False,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Fireball,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Down_LP,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Shoryuken,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Tatsumaki,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Down_LK,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Down_MP,20
dhalsim,True,False,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Tatsumaki,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Heavy_Punch,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Down_HK,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Crouch_Block,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Jump_Back,0
dhalsim,True,False,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Walk_Left,0
dhalsim,False,False,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Down_HP,0
dhalsim,False,False,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Crouch_Block,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Light_Kick,0
dhalsim,False,False,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Light_Kick,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Walk_Left,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Down_MP,0
dhalsim,False,False,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Block,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Light_Kick,0
dhalsim,False,False,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Medium_Kick,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Heavy_Kick,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Down_LP,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Fireball,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Light_Punch,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Down_HP,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Walk_Forward,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Tatsumaki,0
dhalsim,False,False,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Down_MP,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Walk_Forward,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Jump_Forward,0
dhalsim,False,False,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Tatsumaki,0
dhalsim,False,False,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Down_LK,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Crouch_Block,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Fireball,20
dhalsim,False,False,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Down_LP,0
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Down_MP,0
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,False,STATIONARY,False,Vertical_Jump,20
dhalsim,False,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Neutral,20
dhalsim,True,False,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Heavy_Punch,20
dhalsim,True,False,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Down_LK,20
dhalsim,True,True,FULLSCREEN,False,False,False,False,False,True,STATIONARY,False,Light_Punch,20
dhalsim,True,True,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Medium_Kick,20
dhalsim,True,True,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Heavy_Punch,20
dhalsim,True,True,FULLSCREEN,False,False,False,True,False,True,STATIONARY,False,Down_MP,20
dhalsim,True,True,FULLSCREEN,False,False,False,True,False,True,STATIONARY,False,Walk_Forward,20
dhalsim,True,True,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Down_MK,20
dhalsim,True,False,FULLSCREEN,False,False,True,True,False,True,STATIONARY,False,Light_Punch,20
dhalsim,True,True,FULLSCREEN,True,False,False,True,False,True,STATIONARY,False,Jump_Forward,20
dhalsim,True,True,FULLSCREEN,True,False,False,True,False,True,STATIONARY,False,Neutral,20
dhalsim,True,False,FULLSCREEN,True,False,True,True,False,True,STATIONARY,False,Crouch_Block,20
dhalsim,True,False,FULLSCREEN,True,False,False,True,False,True,STATIONARY,False,Down_LP,20
dhalsim,True,False,FULLSCREEN,True,False,False,True,False,True,STATIONARY,False,Walk_Left,20
dhalsim,True,True,FULLSCREEN,True,False,True,True,False,True,STATIONARY,False,Tatsumaki,20
dhalsim,True,False,FULLSCREEN,True,False,False,True,False,True,STATIONARY,False,Light_Punch,20
dhalsim,True,True,FULLSCREEN,True,False,True,True,False,True,STATIONARY,False,Medium_Punch,20
dhalsim,True,True,FULLSCREEN,True,False,True,True,False,True,STATIONARY,False,Down_LK,20
dhalsim,True,True,FULLSCREEN,True,False,False,True,False,True,STATIONARY,False,Throw_Forward,20
